"Customer_id","unique_identifier"
"C249141","9141"
"C324906","4906"
"C234645","4645"
"C332771","2771"
"C519946","9946"
"C321488","1488"
"C297174","7174"
"C339288","9288"
"C216924","6924"
"C553588","3588"
"C118627","8627"
"C605796","5796"
"C970486","0486"
"C246372","6372"
"C183093","3093"
"C330162","0162"
"C198020","8020"
"C184506","4506"
"C123700","3700"
"C100607","0607"
"C385185","5185"
"C223480","3480"
"C867686","7686"
"C169148","9148"
"C301976","1976"
"C112343","2343"
"C203281","3281"
"C334930","4930"
"C171538","1538"
"C134005","4005"
"C883045","3045"
"C280315","0315"
"C333987","3987"
"C236329","6329"
"C239728","9728"
"C249622","9622"
"C159693","9693"
"C337341","7341"
"C273562","3562"
"C138992","8992"
"C125946","5946"
"C262402","2402"
"C178880","8880"
"C102136","2136"
"C276184","6184"
"C122852","2852"
"C109964","9964"
"C712263","2263"
"C150725","0725"
"C106868","6868"
"C842175","2175"
"C625797","5797"
"C944539","4539"
"C214412","4412"
"C573070","3070"
"C319033","9033"
"C237656","7656"
"C289441","9441"
"C248973","8973"
"C267313","7313"
"C681166","1166"
"C291480","1480"
"C158524","8524"
"C308292","8292"
"C112106","2106"
"C209716","9716"
"C213533","3533"
"C232752","2752"
"C137091","7091"
"C139726","9726"
"C262478","2478"
"C488844","8844"
"C249268","9268"
"C211661","1661"
"C332869","2869"
"C755927","5927"
"C157515","7515"
"C313517","3517"
"C884616","4616"
"C645136","5136"
"C145332","5332"
"C103415","3415"
"C302350","2350"
"C231648","1648"
"C174622","4622"
"C275757","5757"
"C243378","3378"
"C314689","4689"
"C278542","8542"
"C137931","7931"
"C231207","1207"
"C932441","2441"
"C956092","6092"
"C104818","4818"
"C169208","9208"
"C173758","3758"
"C713766","3766"
"C843236","3236"
"C561247","1247"
"C882231","2231"
"C649482","9482"
"C281036","1036"
"C124676","4676"
"C308736","8736"
"C189510","9510"
"C194257","4257"
"C323014","3014"
"C204134","4134"
"C321107","1107"
"C684000","4000"
"C334127","4127"
"C289081","9081"
"C256199","6199"
"C296972","6972"
"C116606","6606"
"C141894","1894"
"C310517","0517"
"C511872","1872"
"C191647","1647"
"C244231","4231"
"C998568","8568"
"C180935","0935"
"C112071","2071"
"C251815","1815"
"C300657","0657"
"C443439","3439"
"C336507","6507"
"C320636","0636"
"C226191","6191"
"C311290","1290"
"C326116","6116"
"C277266","7266"
"C249814","9814"
"C270123","0123"
"C173475","3475"
"C504072","4072"
"C200447","0447"
"C827679","7679"
"C239444","9444"
"C330745","0745"
"C197223","7223"
"C936132","6132"
"C306320","6320"
"C786295","6295"
"C675137","5137"
"C290967","0967"
"C114628","4628"
"C202071","2071"
"C112382","2382"
"C281559","1559"
"C253605","3605"
"C173690","3690"
"C321995","1995"
"C332302","2302"
"C379643","9643"
"C782590","2590"
"C129546","9546"
"C164634","4634"
"C101537","1537"
"C147033","7033"
"C327077","7077"
"C298549","8549"
"C233703","3703"
"C951410","1410"
"C211435","1435"
"C242918","2918"
"C246516","6516"
"C256281","6281"
"C166519","6519"
"C272965","2965"
"C125407","5407"
"C438477","8477"
"C469840","9840"
"C434679","4679"
"C149182","9182"
"C100315","0315"
"C215149","5149"
"C330643","0643"
"C149951","9951"
"C886989","6989"
"C146277","6277"
"C340472","0472"
"C261108","1108"
"C248655","8655"
"C551182","1182"
"C259891","9891"
"C319509","9509"
"C264551","4551"
"C312262","2262"
"C140260","0260"
"C873541","3541"
"C275674","5674"
"C280706","0706"
"C454446","4446"
"C294427","4427"
"C123745","3745"
"C332138","2138"
"C266959","6959"
"C960088","0088"
"C282757","2757"
"C177349","7349"
"C128341","8341"
"C287258","7258"
"C734492","4492"
"C689756","9756"
"C159787","9787"
"C660554","0554"
"C110508","0508"
"C189207","9207"
"C244475","4475"
"C276952","6952"
"C874835","4835"
"C166514","6514"
"C136129","6129"
"C196944","6944"
"C983848","3848"
"C834923","4923"
"C981287","1287"
"C262229","2229"
"C409106","9106"
"C175011","5011"
"C732993","2993"
"C120274","0274"
"C263633","3633"
"C244327","4327"
"C167777","7777"
"C201456","1456"
"C572052","2052"
"C145800","5800"
"C309115","9115"
"C308852","8852"
"C160616","0616"
"C295038","5038"
"C247748","7748"
"C316376","6376"
"C880650","0650"
"C141980","1980"
"C162097","2097"
"C140077","0077"
"C228560","8560"
"C313005","3005"
"C134006","4006"
"C791007","1007"
"C255275","5275"
"C153515","3515"
"C433833","3833"
"C168059","8059"
"C664371","4371"
"C297615","7615"
"C193544","3544"
"C225911","5911"
"C331518","1518"
"C163956","3956"
"C233547","3547"
"C705587","5587"
"C427144","7144"
"C329025","9025"
"C711467","1467"
"C335494","5494"
"C202803","2803"
"C223603","3603"
"C239447","9447"
"C215030","5030"
"C234149","4149"
"C120602","0602"
"C644268","4268"
"C257017","7017"
"C172723","2723"
"C165435","5435"
"C918999","8999"
"C226160","6160"
"C216909","6909"
"C922665","2665"
"C300246","0246"
"C293977","3977"
"C374586","4586"
"C273115","3115"
"C192197","2197"
"C121896","1896"
"C299051","9051"
"C502270","2270"
"C828568","8568"
"C237806","7806"
"C136684","6684"
"C280519","0519"
"C163282","3282"
"C596526","6526"
"C635472","5472"
"C217167","7167"
"C335686","5686"
"C226835","6835"
"C311167","1167"
"C167938","7938"
"C259160","9160"
"C546059","6059"
"C421826","1826"
"C186609","6609"
"C156711","6711"
"C278685","8685"
"C147138","7138"
"C114706","4706"
"C218226","8226"
"C315688","5688"
"C894785","4785"
"C208616","8616"
"C293137","3137"
"C269376","9376"
"C417622","7622"
"C178571","8571"
"C225672","5672"
"C953955","3955"
"C133712","3712"
"C405677","5677"
"C312844","2844"
"C180605","0605"
"C294719","4719"
"C274259","4259"
"C331205","1205"
"C583637","3637"
"C220755","0755"
"C161382","1382"
"C321442","1442"
"C153101","3101"
"C196015","6015"
"C264073","4073"
"C309415","9415"
"C312384","2384"
"C306595","6595"
"C132649","2649"
"C272805","2805"
"C309988","9988"
"C529703","9703"
"C279092","9092"
"C290376","0376"
"C331257","1257"
"C505217","5217"
"C193297","3297"
"C197399","7399"
"C299323","9323"
"C109894","9894"
"C140492","0492"
"C173066","3066"
"C262473","2473"
"C277167","7167"
"C118211","8211"
"C294328","4328"
"C231068","1068"
"C192559","2559"
"C336168","6168"
"C439387","9387"
"C639463","9463"
"C104317","4317"
"C293479","3479"
"C212641","2641"
"C688411","8411"
"C333882","3882"
"C157431","7431"
"C124694","4694"
"C107704","7704"
"C838413","8413"
"C285518","5518"
"C959950","9950"
"C275858","5858"
"C918734","8734"
"C798528","8528"
"C870722","0722"
"C290933","0933"
"C315583","5583"
"C243157","3157"
"C609439","9439"
"C335178","5178"
"C653382","3382"
"C242595","2595"
"C274233","4233"
"C259911","9911"
"C228056","8056"
"C124712","4712"
"C149033","9033"
"C501752","1752"
"C137437","7437"
"C148216","8216"
"C126264","6264"
"C173882","3882"
"C195662","5662"
"C390469","0469"
"C520730","0730"
"C857677","7677"
"C214073","4073"
"C136695","6695"
"C316047","6047"
"C285569","5569"
"C389397","9397"
"C130505","0505"
"C321886","1886"
"C138530","8530"
"C186142","6142"
"C185108","5108"
"C257608","7608"
"C165789","5789"
"C288276","8276"
"C338089","8089"
"C619580","9580"
"C633085","3085"
"C286440","6440"
"C131334","1334"
"C213090","3090"
"C219871","9871"
"C204080","4080"
"C576332","6332"
"C250628","0628"
"C261457","1457"
"C241148","1148"
"C178916","8916"
"C102238","2238"
"C574716","4716"
"C189131","9131"
"C276838","6838"
"C277622","7622"
"C299448","9448"
"C216362","6362"
"C143989","3989"
"C709605","9605"
"C185076","5076"
"C260828","0828"
"C113557","3557"
"C337869","7869"
"C200133","0133"
"C130467","0467"
"C918497","8497"
"C157134","7134"
"C161422","1422"
"C118919","8919"
"C226784","6784"
"C995124","5124"
"C214478","4478"
"C257413","7413"
"C239944","9944"
"C644423","4423"
"C107694","7694"
"C299582","9582"
"C869172","9172"
"C106435","6435"
"C326823","6823"
"C285243","5243"
"C213923","3923"
"C262542","2542"
"C306774","6774"
"C138026","8026"
"C151427","1427"
"C237755","7755"
"C304713","4713"
"C207696","7696"
"C253649","3649"
"C142829","2829"
"C142628","2628"
"C120437","0437"
"C309842","9842"
"C305389","5389"
"C144023","4023"
"C324971","4971"
"C162277","2277"
"C329073","9073"
"C121150","1150"
"C221494","1494"
"C260538","0538"
"C625710","5710"
"C331700","1700"
"C305160","5160"
"C159865","9865"
"C640700","0700"
"C245412","5412"
"C309786","9786"
"C256516","6516"
"C194174","4174"
"C643008","3008"
"C152300","2300"
"C116029","6029"
"C442345","2345"
"C312141","2141"
"C847095","7095"
"C654298","4298"
"C273892","3892"
"C161667","1667"
"C772608","2608"
"C224557","4557"
"C891483","1483"
"C883334","3334"
"C686056","6056"
"C424407","4407"
"C581820","1820"
"C789652","9652"
"C239755","9755"
"C276381","6381"
"C262527","2527"
"C115680","5680"
"C707361","7361"
"C268975","8975"
"C221017","1017"
"C135677","5677"
"C291032","1032"
"C540364","0364"
"C112336","2336"
"C875962","5962"
"C138646","8646"
"C204585","4585"
"C131635","1635"
"C279639","9639"
"C784312","4312"
"C160797","0797"
"C313025","3025"
"C320119","0119"
"C269575","9575"
"C300802","0802"
"C211178","1178"
"C315959","5959"
"C189543","9543"
"C157747","7747"
"C240193","0193"
"C545086","5086"
"C811614","1614"
"C239089","9089"
"C218634","8634"
"C163245","3245"
"C160631","0631"
"C143718","3718"
"C166451","6451"
"C796219","6219"
"C113771","3771"
"C363874","3874"
"C555129","5129"
"C234243","4243"
"C120995","0995"
"C224859","4859"
"C116803","6803"
"C126446","6446"
"C378236","8236"
"C129305","9305"
"C318130","8130"
"C158061","8061"
"C910651","0651"
"C309402","9402"
"C339702","9702"
"C320260","0260"
"C304066","4066"
"C535424","5424"
"C168433","8433"
"C112114","2114"
"C854149","4149"
"C657278","7278"
"C460670","0670"
"C383483","3483"
"C362810","2810"
"C162516","2516"
"C385480","5480"
"C133116","3116"
"C908608","8608"
"C106117","6117"
"C225103","5103"
"C190298","0298"
"C241573","1573"
"C223237","3237"
"C119271","9271"
"C479860","9860"
"C197020","7020"
"C282324","2324"
"C732125","2125"
"C300282","0282"
"C318338","8338"
"C534566","4566"
"C166551","6551"
"C445979","5979"
"C347728","7728"
"C770262","0262"
"C286431","6431"
"C274302","4302"
"C181990","1990"
"C326251","6251"
"C240998","0998"
"C305220","5220"
"C275576","5576"
"C889693","9693"
"C313560","3560"
"C321077","1077"
"C164344","4344"
"C302293","2293"
"C364618","4618"
"C947010","7010"
"C297321","7321"
"C315350","5350"
"C299790","9790"
"C342695","2695"
"C364991","4991"
"C144453","4453"
"C150674","0674"
"C294836","4836"
"C662533","2533"
"C364096","4096"
"C849715","9715"
"C207008","7008"
"C179233","9233"
"C304988","4988"
"C268223","8223"
"C241410","1410"
"C212702","2702"
"C142172","2172"
"C236466","6466"
"C169345","9345"
"C760265","0265"
"C345494","5494"
"C112115","2115"
"C259614","9614"
"C114811","4811"
"C336793","6793"
"C204781","4781"
"C222925","2925"
"C187497","7497"
"C295374","5374"
"C185857","5857"
"C283618","3618"
"C480810","0810"
"C311020","1020"
"C289454","9454"
"C962608","2608"
"C256561","6561"
"C127625","7625"
"C110915","0915"
"C182459","2459"
"C120325","0325"
"C935773","5773"
"C308047","8047"
"C115748","5748"
"C259356","9356"
"C338497","8497"
"C623785","3785"
"C134744","4744"
"C517597","7597"
"C305298","5298"
"C333980","3980"
"C428978","8978"
"C173917","3917"
"C301927","1927"
"C184801","4801"
"C177309","7309"
"C279197","9197"
"C151188","1188"
"C238894","8894"
"C928428","8428"
"C333324","3324"
"C110317","0317"
"C124207","4207"
"C665949","5949"
"C108993","8993"
"C228640","8640"
"C180851","0851"
"C166367","6367"
"C205916","5916"
"C672276","2276"
"C117215","7215"
"C223162","3162"
"C321215","1215"
"C601959","1959"
"C308075","8075"
"C320979","0979"
"C264865","4865"
"C897225","7225"
"C946179","6179"
"C141864","1864"
"C216793","6793"
"C127523","7523"
"C205483","5483"
"C387499","7499"
"C100696","0696"
"C271820","1820"
"C117358","7358"
"C195015","5015"
"C160252","0252"
"C201353","1353"
"C764079","4079"
"C249054","9054"
"C172934","2934"
"C333464","3464"
"C554645","4645"
"C325845","5845"
"C210904","0904"
"C208585","8585"
"C142062","2062"
"C182823","2823"
"C194054","4054"
"C121593","1593"
"C235350","5350"
"C817494","7494"
"C171752","1752"
"C232657","2657"
"C846363","6363"
"C249325","9325"
"C323277","3277"
"C156727","6727"
"C226787","6787"
"C169370","9370"
"C985598","5598"
"C247033","7033"
"C296573","6573"
"C277142","7142"
"C282359","2359"
"C271988","1988"
"C243468","3468"
"C240318","0318"
"C124613","4613"
"C160141","0141"
"C196753","6753"
"C472297","2297"
"C631165","1165"
"C155994","5994"
"C171757","1757"
"C272052","2052"
"C137080","7080"
"C433838","3838"
"C254369","4369"
"C321197","1197"
"C194298","4298"
"C990802","0802"
"C622206","2206"
"C173626","3626"
"C126576","6576"
"C858049","8049"
"C199941","9941"
"C154566","4566"
"C242779","2779"
"C248012","8012"
"C922014","2014"
"C160464","0464"
"C283481","3481"
"C319133","9133"
"C127447","7447"
"C319103","9103"
"C315766","5766"
"C101210","1210"
"C246812","6812"
"C429822","9822"
"C514464","4464"
"C287212","7212"
"C254822","4822"
"C220068","0068"
"C329709","9709"
"C194402","4402"
"C251083","1083"
"C260923","0923"
"C288898","8898"
"C471560","1560"
"C166265","6265"
"C331905","1905"
"C233800","3800"
"C205476","5476"
"C685683","5683"
"C147016","7016"
"C185747","5747"
"C925161","5161"
"C227817","7817"
"C905790","5790"
"C204568","4568"
"C336305","6305"
"C195039","5039"
"C192436","2436"
"C321394","1394"
"C196769","6769"
"C196947","6947"
"C207632","7632"
"C200921","0921"
"C171259","1259"
"C207172","7172"
"C545772","5772"
"C213891","3891"
"C190135","0135"
"C701933","1933"
"C195589","5589"
"C605863","5863"
"C254678","4678"
"C121588","1588"
"C269772","9772"
"C200050","0050"
"C246359","6359"
"C214322","4322"
"C191074","1074"
"C251688","1688"
"C209172","9172"
"C331119","1119"
"C116059","6059"
"C208152","8152"
"C126057","6057"
"C101067","1067"
"C746796","6796"
"C290848","0848"
"C257057","7057"
"C308656","8656"
"C321893","1893"
"C136181","6181"
"C278889","8889"
"C119791","9791"
"C293124","3124"
"C788987","8987"
"C620158","0158"
"C185523","5523"
"C299108","9108"
"C198589","8589"
"C260331","0331"
"C259214","9214"
"C146552","6552"
"C687868","7868"
"C870085","0085"
"C175444","5444"
"C280237","0237"
"C820798","0798"
"C318582","8582"
"C265036","5036"
"C260476","0476"
"C274609","4609"
"C213061","3061"
"C172371","2371"
"C123511","3511"
"C292712","2712"
"C325050","5050"
"C116313","6313"
"C331416","1416"
"C186097","6097"
"C146576","6576"
"C184279","4279"
"C214977","4977"
"C261583","1583"
"C154212","4212"
"C205199","5199"
"C764981","4981"
"C248396","8396"
"C292592","2592"
"C234739","4739"
"C130415","0415"
"C133551","3551"
"C148019","8019"
"C230257","0257"
"C310831","0831"
"C201299","1299"
"C147970","7970"
"C244224","4224"
"C222722","2722"
"C678259","8259"
"C226884","6884"
"C114567","4567"
"C237623","7623"
"C642988","2988"
"C334945","4945"
"C296059","6059"
"C194305","4305"
"C104439","4439"
"C308533","8533"
"C200366","0366"
"C585326","5326"
"C227349","7349"
"C594337","4337"
"C553512","3512"
"C345926","5926"
"C128798","8798"
"C420242","0242"
"C720413","0413"
"C657469","7469"
"C235354","5354"
"C150720","0720"
"C205024","5024"
"C281819","1819"
"C320073","0073"
"C234253","4253"
"C200772","0772"
"C953933","3933"
"C769598","9598"
"C161298","1298"
"C430739","0739"
"C982533","2533"
"C100672","0672"
"C182495","2495"
"C203513","3513"
"C326820","6820"
"C149403","9403"
"C178919","8919"
"C938850","8850"
"C303125","3125"
"C181316","1316"
"C457624","7624"
"C603425","3425"
"C105574","5574"
"C232856","2856"
"C117542","7542"
"C236602","6602"
"C276741","6741"
"C326727","6727"
"C120384","0384"
"C131006","1006"
"C162480","2480"
"C863059","3059"
"C186486","6486"
"C954556","4556"
"C228210","8210"
"C241848","1848"
"C168184","8184"
"C326602","6602"
"C149001","9001"
"C277731","7731"
"C159462","9462"
"C722045","2045"
"C263469","3469"
"C418538","8538"
"C333379","3379"
"C262549","2549"
"C161866","1866"
"C659670","9670"
"C194130","4130"
"C199089","9089"
"C109529","9529"
"C436467","6467"
"C506562","6562"
"C116940","6940"
"C286793","6793"
"C127049","7049"
"C535709","5709"
"C196870","6870"
"C293587","3587"
"C999024","9024"
"C305479","5479"
"C191602","1602"
"C594222","4222"
"C646130","6130"
"C340075","0075"
"C236510","6510"
"C246259","6259"
"C109993","9993"
"C289665","9665"
"C142237","2237"
"C154076","4076"
"C302626","2626"
"C199879","9879"
"C196874","6874"
"C292653","2653"
"C217669","7669"
"C833809","3809"
"C130688","0688"
"C908646","8646"
"C225206","5206"
"C387074","7074"
"C274341","4341"
"C698335","8335"
